order_id;customer_id;order_date;status;country_id
4543;361;25/01/2024;Completed;4
4544;126;03/03/2024;Cancelled;1
4545;300;12/03/2024;Completed;4
4546;136;02/06/2024;Completed;3
4547;100;11/03/2023;Cancelled;3
4548;272;25/08/2024;Completed;1
4549;149;29/05/2024;Pending;4
4550;431;31/03/2024;Completed;3
4551;60;15/07/2024;Pending;3
4552;49;16/09/2022;Pending;3
4553;340;19/10/2023;Completed;3
4554;110;09/03/2024;Pending;2
4555;464;28/07/2024;Pending;3
4556;440;16/04/2024;Cancelled;3
4557;393;30/09/2022;Pending;1
4558;268;11/12/2022;Pending;3
4559;91;23/03/2024;Pending;2
4560;485;16/07/2023;Cancelled;1
4561;211;28/04/2023;Pending;3
4562;423;07/01/2023;Cancelled;4
4563;416;02/06/2024;Cancelled;4
4564;172;31/01/2023;Completed;1
4565;221;08/11/2022;Cancelled;3
4566;369;07/11/2022;Cancelled;1
4567;304;17/04/2023;Pending;2
4568;385;27/02/2023;Cancelled;3
4569;92;19/12/2023;Pending;3
4570;333;02/10/2023;Cancelled;1
4571;19;18/05/2023;Pending;4
4572;240;01/02/2024;Pending;2
4573;44;15/04/2024;Cancelled;1
4574;240;09/01/2024;Pending;1
4575;275;24/01/2024;Completed;4
4576;433;17/05/2023;Cancelled;1
4577;230;11/11/2022;Pending;3
4578;60;17/03/2024;Completed;1
4579;345;29/01/2024;Cancelled;4
4580;255;15/05/2024;Cancelled;3
4581;85;08/04/2023;Cancelled;1
4582;289;25/03/2024;Pending;2
4583;306;19/10/2023;Completed;1
4584;205;03/01/2023;Completed;2
4585;413;28/12/2023;Cancelled;3
4586;280;02/01/2023;Completed;1
4587;184;11/01/2024;Cancelled;2
4588;192;09/12/2023;Pending;4
4589;173;28/11/2022;Pending;2
4590;257;21/06/2024;Cancelled;3
4591;343;30/09/2022;Pending;2
4592;192;21/06/2024;Pending;4
4593;419;15/02/2024;Cancelled;1
4594;64;17/09/2022;Completed;4
4595;118;06/01/2023;Cancelled;2
4596;338;29/06/2023;Cancelled;3
4597;429;21/10/2023;Completed;1
4598;420;24/06/2024;Completed;1
4599;373;16/02/2024;Pending;1
4600;142;14/08/2024;Pending;3
4601;226;01/08/2024;Cancelled;3
4602;264;03/10/2022;Completed;4
4603;435;16/10/2023;Pending;1
4604;65;10/11/2023;Cancelled;2
4605;35;10/05/2023;Cancelled;3
4606;108;31/03/2023;Completed;2
4607;76;05/09/2022;Pending;4
4608;373;13/04/2024;Pending;1
4609;70;11/11/2023;Completed;1
4610;368;06/09/2022;Cancelled;3
4611;413;23/06/2023;Completed;3
4612;122;07/11/2023;Pending;4
4613;92;08/12/2022;Pending;2
4614;170;03/02/2024;Pending;1
4615;138;15/02/2024;Cancelled;3
4616;476;22/01/2023;Cancelled;2
4617;208;09/04/2024;Completed;3
4618;284;09/08/2024;Completed;4
4619;28;09/02/2023;Cancelled;2
4620;243;03/01/2023;Cancelled;4
4621;152;01/03/2023;Cancelled;3
4622;427;18/10/2023;Completed;3
4623;342;19/07/2024;Completed;3
4624;398;20/01/2023;Completed;2
4625;64;24/11/2022;Completed;1
4626;109;22/09/2022;Cancelled;1
4627;41;03/07/2024;Cancelled;3
4628;404;28/10/2022;Cancelled;1
4629;446;20/04/2024;Cancelled;1
4630;13;29/01/2023;Cancelled;1
4631;326;10/02/2023;Completed;2
4632;198;09/05/2023;Cancelled;1
4633;361;07/10/2023;Pending;4
4634;272;01/08/2023;Cancelled;3
4635;383;18/05/2023;Completed;2
4636;410;18/11/2022;Cancelled;3
4637;383;27/01/2023;Completed;3
4638;132;23/07/2024;Completed;1
4639;428;24/11/2023;Pending;3
4640;198;09/02/2023;Completed;2
4641;218;30/12/2023;Cancelled;2
4642;480;04/10/2023;Completed;2
4643;487;22/10/2023;Cancelled;1
4644;250;29/12/2022;Pending;1
4645;175;10/01/2023;Pending;2
4646;471;21/11/2023;Cancelled;2
4647;19;06/09/2023;Pending;1
4648;467;23/06/2024;Completed;4
4649;173;10/11/2023;Completed;2
4650;41;20/06/2023;Completed;4
4651;465;15/08/2023;Cancelled;3
4652;134;27/02/2024;Completed;3
4653;403;21/08/2024;Cancelled;2
4654;205;18/07/2023;Cancelled;3
4655;270;18/06/2023;Cancelled;1
4656;412;17/10/2023;Completed;3
4657;96;18/10/2022;Completed;1
4658;326;14/11/2023;Completed;3
4659;333;04/07/2023;Pending;4
4660;143;02/02/2024;Cancelled;3
4661;139;15/05/2024;Cancelled;2
4662;418;09/09/2022;Cancelled;1
4663;179;07/06/2024;Pending;4
4664;198;17/07/2023;Cancelled;3
4665;104;09/05/2023;Completed;4
4666;5;26/08/2023;Cancelled;1
4667;326;11/05/2023;Cancelled;3
4668;466;27/06/2023;Completed;3
4669;138;31/12/2023;Cancelled;2
4670;429;13/07/2023;Cancelled;4
4671;84;24/03/2024;Cancelled;2
4672;341;13/03/2024;Pending;3
4673;260;16/07/2023;Cancelled;4
4674;81;06/03/2023;Completed;2
4675;393;19/03/2023;Pending;4
4676;318;17/04/2024;Completed;2
4677;409;01/12/2022;Cancelled;3
4678;420;02/10/2023;Pending;3
4679;29;31/01/2023;Pending;3
4680;123;28/05/2023;Completed;2
4681;28;17/03/2024;Pending;2
4682;9;31/10/2022;Cancelled;3
4683;456;03/02/2024;Cancelled;2
4684;218;01/03/2024;Completed;1
4685;34;11/08/2023;Cancelled;1
4686;302;15/01/2024;Pending;4
4687;87;11/04/2024;Pending;1
4688;447;07/01/2023;Cancelled;1
4689;164;05/04/2023;Pending;1
4690;491;29/04/2023;Cancelled;3
4691;8;03/01/2024;Pending;1
4692;127;16/07/2023;Pending;1
4693;254;07/11/2022;Pending;1
4694;100;10/03/2023;Pending;1
4695;255;29/12/2022;Completed;2
4696;28;03/05/2023;Cancelled;3
4697;83;15/08/2023;Pending;2
4698;263;16/03/2023;Completed;4
4699;439;02/04/2023;Cancelled;3
4700;176;27/04/2024;Cancelled;1
4701;240;23/11/2022;Completed;4
4702;194;24/10/2022;Pending;3
4703;350;06/01/2023;Completed;1
4704;110;21/05/2023;Completed;1
4705;277;06/05/2023;Completed;4
4706;156;13/03/2023;Completed;3
4707;407;23/03/2023;Cancelled;1
4708;419;01/05/2023;Pending;4
4709;455;03/06/2023;Cancelled;1
4710;492;10/04/2024;Completed;4
4711;280;30/05/2024;Cancelled;3
4712;318;09/02/2023;Pending;4
4713;336;19/04/2023;Pending;4
4714;170;02/12/2022;Cancelled;1
4715;363;10/02/2023;Pending;3
4716;251;15/03/2024;Pending;2
4717;473;03/04/2024;Cancelled;1
4718;283;02/01/2023;Cancelled;2
4719;262;22/04/2023;Completed;1
4720;386;14/11/2022;Cancelled;1
4721;106;09/04/2023;Pending;2
4722;242;13/03/2024;Cancelled;1
4723;247;01/04/2023;Cancelled;2
4724;182;19/10/2023;Cancelled;1
4725;254;02/06/2023;Pending;2
4726;203;02/05/2024;Cancelled;3
4727;357;22/01/2024;Pending;3
4728;437;30/07/2023;Completed;2
4729;152;01/08/2024;Pending;2
4730;282;16/03/2024;Pending;4
4731;450;11/11/2022;Pending;3
4732;75;14/09/2022;Pending;2
4733;428;26/01/2023;Pending;4
4734;379;02/11/2022;Pending;1
4735;266;18/09/2023;Pending;1
4736;276;28/03/2024;Pending;2
4737;180;25/05/2023;Pending;1
4738;224;05/09/2022;Pending;1
4739;288;30/06/2023;Cancelled;1
4740;489;11/12/2023;Cancelled;4
4741;178;08/02/2024;Cancelled;4
4742;391;01/05/2023;Cancelled;2
4743;30;29/10/2022;Cancelled;4
4744;116;18/03/2023;Pending;3
4745;466;26/05/2023;Completed;3
4746;436;24/02/2024;Cancelled;1
4747;450;08/09/2022;Pending;1
4748;443;02/01/2024;Cancelled;4
4749;121;23/07/2023;Pending;1
4750;260;26/10/2023;Completed;1
4751;98;03/12/2023;Cancelled;4
4752;24;19/12/2022;Completed;1
4753;235;05/02/2024;Completed;1
4754;105;23/12/2023;Completed;1
4755;316;10/10/2023;Cancelled;4
4756;151;03/02/2023;Cancelled;3
4757;350;25/01/2023;Cancelled;4
4758;181;25/09/2023;Completed;3
4759;342;24/12/2023;Completed;4
4760;191;31/12/2023;Completed;1
4761;110;31/10/2023;Completed;3
4762;47;22/02/2024;Cancelled;1
4763;401;15/05/2023;Cancelled;1
4764;294;24/01/2023;Pending;2
4765;116;19/03/2024;Cancelled;3
4766;377;15/01/2023;Pending;2
4767;128;09/07/2024;Completed;2
4768;405;06/10/2022;Completed;2
4769;158;18/01/2023;Pending;2
4770;182;04/07/2023;Cancelled;2
4771;109;08/09/2023;Completed;2
4772;183;11/06/2023;Completed;4
4773;415;06/05/2024;Pending;3
4774;432;07/06/2023;Completed;2
4775;151;31/08/2023;Completed;1
4776;379;13/04/2024;Pending;4
4777;212;20/12/2022;Completed;1
4778;271;27/01/2024;Pending;3
4779;97;27/07/2023;Pending;4
4780;337;29/05/2023;Completed;2
4781;251;24/11/2022;Cancelled;2
4782;88;23/02/2024;Completed;2
4783;376;22/02/2024;Pending;4
4784;225;26/03/2024;Cancelled;2
4785;485;27/05/2023;Completed;3
4786;473;08/02/2024;Completed;3
4787;215;15/11/2023;Cancelled;3
4788;148;16/09/2023;Cancelled;4
4789;454;05/03/2024;Cancelled;2
4790;97;10/11/2023;Cancelled;1
4791;398;31/05/2023;Cancelled;4
4792;163;17/06/2023;Completed;3
4793;56;25/10/2023;Cancelled;2
4794;344;11/08/2024;Cancelled;4
4795;474;12/09/2023;Pending;1
4796;291;03/05/2024;Pending;3
4797;417;21/05/2024;Completed;4
4798;73;15/09/2022;Completed;4
4799;76;27/11/2023;Cancelled;4
4800;157;16/07/2024;Cancelled;2
4801;356;27/09/2023;Completed;4
4802;28;12/07/2024;Completed;1
4803;228;16/06/2023;Completed;3
4804;96;11/06/2023;Cancelled;4
4805;370;25/11/2022;Completed;4
4806;487;29/10/2023;Completed;1
4807;154;03/10/2023;Pending;3
4808;347;02/11/2023;Completed;1
4809;200;20/09/2023;Pending;4
4810;79;08/06/2024;Pending;2
4811;101;21/05/2023;Completed;2
4812;392;18/04/2024;Completed;3
4813;323;13/05/2023;Cancelled;3
4814;158;03/04/2024;Pending;1
4815;496;02/03/2024;Pending;3
4816;94;02/01/2023;Pending;3
4817;112;20/05/2023;Completed;3
4818;414;28/01/2023;Completed;2
4819;483;13/04/2024;Pending;2
4820;474;30/10/2023;Cancelled;3
4821;227;02/06/2024;Cancelled;3
4822;98;05/12/2023;Cancelled;4
4823;86;28/11/2022;Pending;3
4824;364;21/04/2024;Cancelled;1
4825;45;23/09/2022;Completed;4
4826;172;30/06/2024;Pending;2
4827;167;02/02/2023;Pending;4
4828;240;03/12/2023;Completed;4
4829;286;18/06/2023;Pending;1
4830;217;21/01/2024;Completed;1
4831;462;08/10/2023;Pending;4
4832;365;08/10/2022;Pending;4
4833;185;27/02/2024;Pending;4
4834;312;03/08/2023;Cancelled;1
4835;189;09/04/2024;Completed;2
4836;143;13/03/2023;Pending;1
4837;207;15/08/2024;Completed;3
4838;261;14/12/2022;Cancelled;4
4839;7;24/07/2024;Completed;2
4840;273;13/08/2024;Pending;3
4841;169;07/07/2024;Pending;4
4842;367;16/09/2023;Cancelled;3
4843;437;20/02/2024;Completed;2
4844;245;07/01/2023;Pending;3
4845;75;10/01/2024;Completed;3
4846;491;30/08/2023;Cancelled;2
4847;176;02/07/2024;Completed;4
4848;26;21/05/2024;Cancelled;4
4849;50;26/11/2022;Pending;3
4850;449;27/07/2024;Completed;1
4851;362;13/10/2022;Completed;3
4852;248;07/11/2023;Pending;4
4853;152;30/10/2022;Pending;3
4854;82;12/11/2022;Completed;4
4855;445;27/09/2023;Completed;4
4856;235;21/07/2024;Cancelled;1
4857;163;23/09/2023;Pending;1
4858;61;19/10/2023;Pending;2
4859;228;28/01/2023;Pending;3
4860;378;19/05/2024;Completed;1
4861;31;25/12/2023;Cancelled;3
4862;289;09/07/2023;Cancelled;2
4863;445;04/01/2024;Completed;3
4864;455;11/02/2024;Pending;2
4865;245;29/12/2023;Completed;1
4866;185;24/05/2024;Completed;3
4867;458;01/11/2023;Pending;1
4868;164;18/03/2023;Cancelled;4
4869;218;07/02/2023;Cancelled;1
4870;359;10/05/2024;Cancelled;2
4871;226;29/09/2022;Pending;1
4872;140;11/12/2023;Pending;1
4873;261;09/09/2022;Completed;4
4874;473;16/09/2023;Completed;3
4875;165;29/07/2024;Cancelled;4
4876;112;19/11/2023;Pending;2
4877;427;30/10/2023;Cancelled;2
4878;406;26/09/2022;Pending;2
4879;216;23/12/2022;Cancelled;1
4880;94;03/01/2024;Pending;4
4881;499;17/06/2023;Pending;4
4882;364;22/09/2022;Completed;4
4883;169;11/02/2023;Completed;3
4884;173;14/11/2023;Pending;2
4885;390;09/02/2023;Pending;3
4886;40;25/03/2024;Cancelled;4
4887;113;05/02/2024;Pending;3
4888;467;19/05/2023;Pending;3
4889;434;24/02/2023;Pending;3
4890;144;17/08/2023;Cancelled;4
4891;16;04/03/2024;Cancelled;2
4892;252;30/09/2022;Pending;1
4893;293;28/05/2024;Pending;2
4894;5;22/02/2024;Completed;4
4895;289;26/07/2024;Cancelled;3
4896;56;02/11/2022;Pending;4
4897;177;31/10/2023;Completed;4
4898;107;19/04/2023;Completed;3
4899;225;28/08/2022;Cancelled;4
4900;245;27/09/2022;Cancelled;1
4901;453;06/04/2023;Cancelled;4
4902;277;13/07/2023;Cancelled;2
4903;395;08/06/2024;Pending;2
4904;471;20/11/2022;Cancelled;3
4905;18;13/09/2022;Pending;4
4906;176;31/12/2023;Completed;4
4907;489;27/08/2022;Cancelled;1
4908;315;16/05/2024;Pending;1
4909;338;06/03/2024;Completed;1
4910;251;02/07/2024;Completed;4
4911;178;03/04/2023;Cancelled;1
4912;373;07/08/2023;Pending;4
4913;50;16/09/2023;Cancelled;1
4914;460;28/08/2023;Pending;4
4915;114;26/03/2024;Pending;1
4916;217;11/06/2023;Cancelled;2
4917;438;04/09/2023;Pending;2
4918;225;11/02/2023;Cancelled;2
4919;467;07/06/2024;Completed;2
4920;421;04/11/2022;Cancelled;3
4921;486;20/03/2023;Cancelled;1
4922;45;23/03/2023;Completed;2
4923;424;22/05/2024;Pending;3
4924;499;19/08/2023;Completed;2
4925;232;28/04/2024;Cancelled;4
4926;30;17/04/2023;Cancelled;2
4927;287;15/04/2024;Completed;1
4928;220;17/01/2023;Pending;4
4929;115;25/05/2024;Cancelled;3
4930;473;05/07/2024;Pending;4
4931;468;09/05/2023;Cancelled;2
4932;139;14/03/2023;Completed;2
4933;275;07/04/2023;Cancelled;4
4934;337;13/09/2023;Completed;1
4935;78;20/10/2023;Pending;3
4936;68;26/05/2024;Pending;2
4937;225;10/02/2024;Pending;1
4938;370;11/01/2023;Pending;2
4939;287;13/08/2024;Completed;3
4940;371;23/11/2022;Completed;3
4941;411;10/05/2023;Pending;2
4942;345;07/03/2024;Cancelled;2
4943;199;14/11/2022;Pending;3
4944;437;03/10/2023;Pending;3
4945;244;04/05/2024;Cancelled;4
4946;238;08/06/2023;Completed;3
4947;251;27/04/2023;Pending;1
4948;106;10/11/2023;Pending;2
4949;167;07/01/2023;Completed;3
4950;359;28/08/2023;Pending;2
4951;5;12/05/2024;Cancelled;4
4952;328;15/02/2023;Cancelled;4
4953;37;22/02/2023;Cancelled;2
4954;39;23/01/2023;Completed;4
4955;327;23/10/2023;Cancelled;3
4956;454;03/10/2022;Completed;1
4957;84;19/03/2023;Completed;4
4958;10;01/01/2023;Cancelled;2
4959;340;20/10/2022;Completed;4
4960;242;20/08/2024;Completed;1
4961;204;06/02/2024;Pending;4
4962;449;26/04/2024;Pending;4
4963;271;09/09/2022;Pending;4
4964;313;10/11/2023;Cancelled;1
4965;320;01/09/2022;Completed;2
4966;415;29/07/2023;Pending;4
4967;89;24/12/2022;Pending;1
4968;62;08/01/2024;Cancelled;1
4969;390;09/01/2023;Cancelled;4
4970;111;23/07/2023;Cancelled;2
4971;132;18/04/2024;Cancelled;2
4972;266;26/08/2023;Cancelled;1
4973;486;19/08/2024;Cancelled;4
4974;418;18/07/2023;Cancelled;3
4975;425;25/12/2023;Pending;2
4976;484;23/11/2023;Completed;1
4977;359;12/04/2024;Completed;4
4978;182;10/04/2024;Pending;1
4979;287;15/12/2022;Cancelled;2
4980;372;20/08/2023;Pending;1
4981;456;07/11/2023;Cancelled;1
4982;102;09/01/2023;Completed;1
4983;419;17/10/2022;Completed;3
4984;236;27/02/2023;Completed;4
4985;124;21/02/2024;Cancelled;4
4986;9;29/09/2023;Cancelled;2
4987;150;12/05/2023;Completed;1
4988;14;27/04/2023;Completed;3
4989;438;19/06/2023;Completed;2
4990;147;10/03/2024;Pending;2
4991;234;10/02/2024;Pending;3
4992;338;13/08/2024;Completed;2
4993;231;13/12/2023;Completed;2
4994;237;02/06/2024;Cancelled;3
4995;110;22/08/2023;Pending;1
4996;158;09/04/2023;Pending;4
4997;307;11/08/2024;Completed;3
4998;196;20/10/2023;Completed;4
4999;360;01/02/2023;Completed;2
5000;140;03/04/2023;Cancelled;3
5001;100;31/03/2024;Completed;4
5002;308;28/01/2024;Pending;3
5003;387;18/03/2023;Cancelled;3
5004;307;19/05/2024;Cancelled;3
5005;122;25/07/2023;Pending;1
5006;38;23/09/2023;Completed;3
5007;28;07/07/2024;Pending;2
5008;60;16/02/2023;Cancelled;1
5009;418;14/06/2023;Completed;1
5010;179;21/09/2022;Pending;2
5011;450;02/10/2023;Cancelled;4
5012;55;23/02/2023;Cancelled;4
5013;112;09/10/2023;Completed;3
5014;93;04/06/2023;Cancelled;1
5015;41;25/08/2023;Pending;4
5016;259;24/07/2024;Cancelled;2
5017;367;10/09/2023;Cancelled;4
5018;387;21/02/2024;Completed;3
5019;134;10/03/2024;Cancelled;2
5020;63;10/07/2023;Pending;4
5021;72;13/07/2023;Pending;1
5022;289;28/01/2024;Cancelled;3
5023;315;13/08/2024;Pending;4
5024;458;03/03/2024;Completed;1
5025;79;27/08/2022;Completed;2
5026;339;04/05/2024;Cancelled;4
5027;294;27/07/2024;Pending;1
5028;162;22/11/2022;Completed;2
5029;177;15/09/2022;Cancelled;4
5030;379;02/02/2024;Cancelled;3
5031;266;20/11/2022;Pending;4
5032;341;19/01/2023;Pending;1
5033;82;05/02/2023;Cancelled;4
5034;335;26/11/2023;Completed;2
5035;173;15/07/2023;Cancelled;2
5036;414;24/06/2023;Pending;1
5037;415;02/09/2022;Completed;1
5038;331;11/12/2023;Pending;3
5039;22;25/07/2024;Cancelled;4
5040;147;07/06/2023;Completed;4
5041;33;25/11/2022;Completed;3
5042;325;21/01/2024;Pending;3
5043;125;16/12/2023;Pending;3
5044;17;06/01/2023;Cancelled;2
5045;160;03/12/2023;Pending;3
5046;97;26/02/2023;Cancelled;2
5047;293;05/11/2022;Pending;2
5048;268;02/03/2024;Pending;4
5049;366;16/03/2024;Pending;2
5050;348;21/12/2022;Completed;3
5051;312;13/02/2023;Completed;4
5052;194;09/08/2023;Completed;3
5053;56;09/05/2023;Pending;1
5054;208;21/07/2023;Pending;1
5055;265;01/11/2023;Completed;2
5056;318;08/06/2024;Cancelled;4
5057;474;21/12/2023;Cancelled;1
5058;302;05/09/2023;Pending;2
5059;414;11/09/2023;Cancelled;1
5060;407;10/11/2022;Pending;4
5061;380;01/06/2023;Completed;3
5062;385;15/11/2023;Cancelled;1
5063;117;22/07/2023;Pending;3
5064;340;14/08/2024;Cancelled;2
5065;357;01/02/2024;Pending;3
5066;415;31/07/2024;Cancelled;4
5067;96;07/11/2023;Completed;4
5068;68;15/01/2024;Cancelled;3
5069;317;06/09/2022;Completed;4
5070;225;09/04/2024;Pending;3
5071;414;30/04/2024;Pending;4
5072;310;09/02/2024;Completed;2
5073;213;27/09/2022;Completed;4
5074;76;27/06/2024;Cancelled;3
5075;382;03/10/2023;Cancelled;3
5076;283;27/02/2024;Completed;1
5077;332;30/10/2022;Pending;4
5078;254;03/12/2023;Cancelled;3
5079;81;23/03/2023;Cancelled;4
5080;470;22/06/2024;Completed;1
5081;368;05/10/2023;Pending;2
5082;101;24/04/2024;Completed;1
5083;305;30/12/2022;Completed;2
5084;18;23/09/2022;Pending;2
5085;184;27/05/2024;Cancelled;4
5086;14;01/03/2023;Pending;4
5087;180;28/01/2023;Cancelled;4
5088;340;11/08/2023;Pending;3
5089;394;06/11/2023;Pending;2
5090;77;19/04/2023;Cancelled;3
5091;208;24/08/2024;Completed;2
5092;314;21/01/2023;Pending;3
5093;102;20/07/2023;Completed;2
5094;33;29/08/2022;Completed;2
5095;244;19/02/2023;Completed;1
5096;346;22/10/2023;Pending;1
5097;462;22/08/2024;Completed;4
5098;86;08/12/2022;Completed;1
5099;282;14/12/2023;Pending;1
5100;461;19/09/2022;Pending;4
5101;61;21/10/2023;Pending;1
5102;363;30/07/2023;Cancelled;3
5103;225;01/04/2024;Completed;2
5104;224;28/08/2023;Cancelled;4
5105;76;19/04/2023;Pending;1
5106;471;21/06/2023;Cancelled;4
5107;264;17/08/2023;Cancelled;1
5108;290;01/07/2024;Cancelled;4
5109;234;27/12/2023;Pending;2
5110;472;16/02/2023;Completed;2
5111;296;24/08/2023;Pending;4
5112;332;10/07/2023;Cancelled;1
5113;93;30/12/2023;Pending;4
5114;73;03/04/2023;Completed;1
5115;206;07/12/2023;Cancelled;1
5116;359;23/03/2024;Cancelled;3
5117;139;19/12/2023;Cancelled;3
5118;99;28/05/2023;Pending;2
5119;208;28/06/2023;Completed;4
5120;120;29/09/2022;Cancelled;2
5121;452;04/07/2024;Cancelled;2
5122;311;11/12/2023;Cancelled;2
5123;71;29/09/2022;Completed;3
5124;233;21/04/2024;Pending;1
5125;487;28/02/2024;Cancelled;3
5126;286;04/12/2022;Pending;3
5127;96;19/05/2023;Pending;1
5128;133;27/07/2024;Completed;1
5129;174;27/01/2024;Cancelled;4
5130;97;15/12/2022;Cancelled;3
5131;379;19/02/2023;Cancelled;1
5132;198;12/06/2024;Pending;2
5133;158;21/05/2023;Completed;4
5134;245;24/06/2023;Cancelled;4
5135;431;12/01/2023;Pending;2
5136;312;07/04/2024;Pending;2
5137;377;13/05/2024;Completed;4
5138;329;25/04/2023;Completed;2
5139;344;16/10/2022;Pending;2
5140;258;30/01/2023;Pending;1
5141;72;15/03/2024;Pending;3
5142;365;26/11/2022;Pending;4
5143;113;24/05/2024;Cancelled;1
5144;256;03/03/2023;Pending;2
5145;85;15/05/2023;Cancelled;1
5146;46;02/10/2023;Pending;4
5147;471;13/07/2024;Completed;3
5148;99;06/10/2023;Completed;4
5149;412;17/10/2023;Pending;3
5150;124;11/06/2024;Completed;3
5151;429;08/08/2023;Pending;1
5152;91;28/05/2024;Pending;2
5153;23;12/11/2023;Completed;2
5154;16;23/04/2024;Pending;4
5155;38;04/11/2022;Pending;3
5156;466;04/08/2024;Completed;1
5157;476;29/07/2024;Completed;3
5158;500;02/02/2024;Cancelled;1
5159;442;03/03/2024;Completed;3
5160;216;02/08/2024;Pending;1
5161;370;15/02/2024;Completed;2
5162;262;04/09/2023;Completed;1
5163;205;05/12/2022;Completed;4
5164;295;27/05/2024;Pending;1
5165;458;13/01/2023;Cancelled;2
5166;310;26/03/2023;Completed;2
5167;368;22/10/2022;Cancelled;1
5168;473;14/06/2023;Pending;1
5169;37;03/04/2023;Completed;2
5170;25;27/10/2023;Completed;2
5171;479;04/10/2023;Pending;4
5172;151;19/02/2024;Pending;1
5173;486;09/12/2023;Cancelled;3
5174;74;19/08/2024;Completed;4
5175;230;12/01/2024;Pending;2
5176;498;19/11/2023;Cancelled;3
5177;267;24/03/2023;Completed;1
5178;254;28/05/2023;Completed;1
5179;225;09/07/2023;Cancelled;3
5180;79;23/07/2023;Cancelled;1
5181;305;07/02/2024;Cancelled;4
5182;362;17/03/2024;Pending;3
5183;127;09/11/2023;Completed;3
5184;327;31/07/2024;Completed;4
5185;492;05/09/2022;Cancelled;2
5186;444;11/08/2023;Completed;3
5187;69;03/12/2022;Pending;1
5188;305;12/12/2023;Completed;4
5189;142;25/02/2023;Cancelled;2
5190;154;17/06/2023;Pending;1
5191;286;24/04/2024;Completed;3
5192;363;07/10/2023;Cancelled;1
5193;325;14/10/2023;Completed;1
5194;478;24/08/2024;Pending;1
5195;14;29/01/2023;Completed;3
5196;469;27/10/2022;Pending;2
5197;19;09/05/2023;Completed;4
5198;421;04/07/2024;Cancelled;1
5199;233;28/05/2023;Pending;3
5200;331;18/03/2024;Completed;2
5201;476;21/08/2023;Cancelled;2
5202;118;02/05/2024;Cancelled;3
5203;56;12/01/2023;Completed;1
5204;224;18/05/2024;Cancelled;3
5205;98;25/06/2023;Pending;1
5206;51;15/05/2024;Pending;2
5207;189;01/07/2023;Completed;1
5208;324;14/12/2023;Completed;4
5209;418;13/11/2022;Completed;2
5210;122;21/09/2022;Pending;4
5211;58;20/01/2024;Cancelled;2
5212;67;01/05/2024;Pending;3
5213;277;19/05/2023;Pending;1
5214;467;07/02/2024;Cancelled;2
5215;264;15/10/2023;Pending;2
5216;35;26/03/2023;Pending;4
5217;165;08/04/2023;Cancelled;1
5218;87;31/01/2023;Pending;2
5219;339;05/01/2024;Completed;1
5220;499;14/08/2023;Pending;3
5221;13;19/04/2023;Completed;2
5222;330;17/08/2023;Pending;2
5223;397;23/01/2024;Completed;1
5224;341;09/03/2024;Cancelled;2
5225;382;04/09/2023;Pending;1
5226;15;30/11/2022;Pending;3
5227;162;29/09/2023;Cancelled;4
5228;101;02/09/2022;Completed;1
5229;43;18/02/2023;Completed;2
5230;456;10/12/2022;Completed;3
5231;226;29/08/2023;Pending;3
5232;410;18/07/2024;Completed;1
5233;29;04/04/2023;Cancelled;4
5234;261;04/11/2022;Cancelled;4
5235;177;27/09/2023;Cancelled;2
5236;216;25/01/2024;Pending;3
5237;127;06/07/2024;Completed;4
5238;442;03/02/2024;Pending;3
5239;480;23/08/2024;Pending;3
5240;195;08/07/2024;Cancelled;1
5241;144;20/07/2023;Pending;2
5242;6;26/12/2022;Completed;2
5243;336;23/03/2023;Pending;4
5244;304;30/12/2022;Pending;1
5245;287;09/04/2023;Completed;4
5246;302;10/06/2024;Completed;3
5247;159;12/06/2024;Completed;4
5248;414;17/08/2023;Cancelled;2
5249;470;22/01/2024;Completed;1
5250;404;03/03/2023;Pending;2
5251;432;27/04/2023;Cancelled;1
5252;299;22/05/2023;Pending;2
5253;101;21/08/2024;Pending;1
5254;159;21/01/2023;Cancelled;3
5255;320;22/03/2023;Completed;2
5256;175;07/08/2023;Pending;1
5257;106;13/12/2022;Completed;2
5258;337;12/10/2022;Pending;4
5259;250;08/06/2024;Completed;2
5260;237;17/12/2023;Pending;3
5261;300;26/11/2023;Cancelled;3
5262;182;02/04/2023;Cancelled;4
5263;344;24/04/2024;Pending;3
5264;455;23/10/2022;Pending;1
5265;214;19/10/2022;Completed;2
5266;460;29/01/2023;Completed;2
5267;390;18/06/2023;Cancelled;3
5268;63;17/11/2023;Pending;2
5269;84;12/03/2024;Cancelled;3
5270;308;26/06/2024;Pending;2
5271;44;06/10/2022;Completed;3
5272;165;16/07/2024;Cancelled;4
5273;10;06/12/2022;Cancelled;3
5274;95;02/07/2023;Completed;1
5275;313;08/10/2022;Completed;1
5276;494;05/03/2023;Cancelled;3
5277;364;03/09/2022;Pending;1
5278;151;30/11/2023;Cancelled;1
5279;354;29/10/2022;Completed;3
5280;229;02/09/2022;Pending;1
5281;21;10/04/2023;Completed;1
5282;51;14/09/2023;Completed;3
5283;250;21/03/2023;Pending;1
5284;46;07/10/2022;Pending;1
5285;489;17/09/2023;Pending;1
5286;25;27/05/2024;Cancelled;4
5287;290;26/06/2024;Cancelled;1
5288;346;27/02/2023;Pending;3
5289;197;07/04/2023;Cancelled;4
5290;207;05/07/2023;Pending;2
